,date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
3279,2023-07-14 23:23:36+00:00,5.445734148546413,78,14.2,8.144622824860596,0.0,0.0,4.685082439266811e+129,22,13
3291,2023-07-14 23:33:41+00:00,5.374608752107976,79,14.0,8.01746026477493,0.0,0.0,4.6228440117228294e+129,22,13
3290,2023-07-14 23:43:49+00:00,5.374608752107976,79,14.0,8.01746026477493,0.0,0.0,4.6228440117228294e+129,22,14
3289,2023-07-14 23:53:53+00:00,5.374608752107976,79,14.0,8.01746026477493,0.0,0.0,4.6228440117228294e+129,22,12
3292,2023-07-14 23:56:50+00:00,5.374608752107976,79,14.0,8.01746026477493,0.0,0.0,4.6228440117228294e+129,22,11
3287,2023-07-15 00:04:00+00:00,5.374608752107976,79,14.0,8.01746026477493,0.0,0.0,4.6228440117228294e+129,22,11
3285,2023-07-15 00:07:07+00:00,5.374608752107976,79,14.0,8.01746026477493,0.0,0.0,4.6228440117228294e+129,22,13
3288,2023-07-15 00:14:07+00:00,5.374608752107976,79,14.0,8.01746026477493,0.0,0.0,4.6228440117228294e+129,22,13
3286,2023-07-15 00:24:12+00:00,5.374608752107976,79,14.0,8.01746026477493,0.0,0.0,4.6228440117228294e+129,22,13
3295,2023-07-15 00:34:18+00:00,5.302506983321433,79,13.5,7.85697243293977,0.0,0.0,4.643499844425464e+129,22,13
3293,2023-07-15 00:38:30+00:00,5.302506983321433,79,13.5,7.85697243293977,0.0,0.0,4.643499844425464e+129,22,11
3296,2023-07-15 00:44:24+00:00,5.302506983321433,79,13.5,7.85697243293977,0.0,0.0,4.643499844425464e+129,22,11
3294,2023-07-15 00:50:32+00:00,5.302506983321433,79,13.5,7.85697243293977,0.0,0.0,4.643499844425464e+129,22,9
3297,2023-07-15 00:54:31+00:00,5.302506983321433,79,13.5,7.85697243293977,0.0,0.0,4.643499844425464e+129,22,9
3298,2023-07-15 01:04:38+00:00,5.302506983321433,79,13.5,7.85697243293977,0.0,0.0,4.643499844425464e+129,22,9
3300,2023-07-15 01:16:04+00:00,5.302506983321433,79,13.5,7.85697243293977,0.54,0.0,4.643499844425464e+129,22,7
3299,2023-07-15 01:29:03+00:00,5.302506983321433,79,13.5,7.85697243293977,0.0,0.0,4.643499844425464e+129,22,6
3301,2023-07-15 01:31:39+00:00,5.136514921163336,82,13.2,7.431253103599434,0.0,0.0,4.6022779777561936e+129,22,6
3302,2023-07-15 01:40:40+00:00,5.136514921163336,82,13.2,7.431253103599434,0.0,0.0,4.6022779777561936e+129,22,6
3303,2023-07-15 01:50:45+00:00,5.136514921163336,82,13.2,7.431253103599434,0.0,0.0,4.6022779777561936e+129,22,6
3304,2023-07-15 02:00:51+00:00,5.136514921163336,82,13.2,7.431253103599434,0.0,0.0,4.6022779777561936e+129,22,6
3305,2023-07-15 02:10:56+00:00,5.136514921163336,82,13.2,7.431253103599434,0.0,0.0,4.6022779777561936e+129,22,6
3306,2023-07-15 02:21:03+00:00,5.136514921163336,82,13.2,7.431253103599434,0.0,0.0,4.6022779777561936e+129,22,7
3307,2023-07-15 02:31:09+00:00,5.079965958072219,84,13.3,7.464454158528714,0.0,0.0,4.6022779777561936e+129,22,7
3310,2023-07-15 02:41:14+00:00,5.079965958072219,84,13.3,7.464454158528714,0.0,0.0,4.6022779777561936e+129,22,7
3311,2023-07-15 02:51:19+00:00,5.079965958072219,84,13.3,7.464454158528714,0.0,0.0,4.6022779777561936e+129,22,7
3312,2023-07-15 03:01:25+00:00,5.079965958072219,84,13.3,7.464454158528714,0.0,0.0,4.6022779777561936e+129,22,7
3309,2023-07-15 03:11:30+00:00,5.079965958072219,84,13.3,7.464454158528714,0.0,0.0,4.6022779777561936e+129,22,7
3308,2023-07-15 03:21:36+00:00,5.079965958072219,84,13.3,7.464454158528714,0.0,0.0,4.6022779777561936e+129,22,7
3317,2023-07-15 03:31:41+00:00,5.079965958072219,83,13.2,7.464454158528714,0.0,0.0,4.5209042264819273e+129,22,7
3316,2023-07-15 03:41:47+00:00,5.079965958072219,83,13.2,7.464454158528714,0.0,0.0,4.5209042264819273e+129,22,7
3318,2023-07-15 03:51:52+00:00,5.080534581940648,83,13.2,7.464454158528714,0.0,0.0,4.5209042264819273e+129,22,7
3315,2023-07-15 04:01:57+00:00,5.079965958072219,83,13.2,7.464454158528714,0.0,0.0,4.5209042264819273e+129,22,7
3314,2023-07-15 04:12:03+00:00,5.079965958072219,83,13.2,7.464454158528714,0.0,0.0,4.5209042264819273e+129,22,7
3313,2023-07-15 04:22:08+00:00,5.079965958072219,83,13.2,7.464454158528714,0.0,0.0,4.5209042264819273e+129,22,7
3321,2023-07-15 04:32:14+00:00,4.964929447834002,88,13.4,7.230374625739918,0.0,0.0,4.5209042264819273e+129,22,7
3323,2023-07-15 04:42:19+00:00,4.964929447834002,88,13.4,7.230374625739918,0.0,0.0,4.5209042264819273e+129,22,7
3322,2023-07-15 04:52:25+00:00,4.964929447834002,88,13.4,7.230374625739918,0.0,0.0,4.5209042264819273e+129,22,7
3324,2023-07-15 05:02:30+00:00,4.964929447834002,88,13.4,7.230374625739918,0.0,0.0,4.5209042264819273e+129,22,7
3320,2023-07-15 05:12:35+00:00,4.965123391942028,88,13.4,7.230374625739918,0.0,0.0,4.5209042264819273e+129,22,7
3319,2023-07-15 05:22:41+00:00,4.964929447834002,88,13.4,7.230374625739918,0.0,0.0,4.5209042264819273e+129,22,7
3329,2023-07-15 05:32:46+00:00,5.0609751132492935,85,13.3,7.464454158528714,0.0,0.0,4.5209042264819273e+129,22,7
3327,2023-07-15 05:42:51+00:00,5.0609751132492935,85,13.3,7.464454158528714,0.0,0.0,4.5209042264819273e+129,22,7
3328,2023-07-15 05:53:00+00:00,5.0609751132492935,85,13.3,7.464454158528714,0.0,0.0,4.5209042264819273e+129,22,9
3330,2023-07-15 06:03:05+00:00,5.0609751132492935,85,13.3,7.464454158528714,0.0,0.0,4.5209042264819273e+129,22,9
3326,2023-07-15 06:13:11+00:00,5.0609751132492935,85,13.3,7.464454158528714,0.0,0.0,4.5209042264819273e+129,22,8
3325,2023-07-15 06:23:17+00:00,5.061736120404648,85,13.3,7.464454158528714,0.0,0.0,4.5209042264819273e+129,22,8
3335,2023-07-15 06:33:22+00:00,5.17386816249822,88,14.5,7.824664981724383,0.0,0.0,4.5818013612030726e+129,22,8
3337,2023-07-15 06:43:28+00:00,5.17386816249822,88,14.5,7.824664981724383,0.0,0.0,4.5818013612030726e+129,22,8
3332,2023-07-15 06:53:33+00:00,5.17386816249822,88,14.5,7.824664981724383,0.0,0.0,4.5818013612030726e+129,22,8
3336,2023-07-15 07:03:39+00:00,5.17386816249822,88,14.5,7.824664981724383,0.0,0.0,4.5818013612030726e+129,22,8
3338,2023-07-15 07:08:54+00:00,5.17386816249822,88,14.5,7.824664981724383,0.0,0.0,4.5818013612030726e+129,22,7
3334,2023-07-15 07:13:45+00:00,5.17386816249822,88,14.5,7.824664981724383,0.0,0.0,4.5818013612030726e+129,22,7
3331,2023-07-15 07:23:50+00:00,5.17386816249822,88,14.5,7.824664981724383,0.0,0.0,4.5818013612030726e+129,22,7
3333,2023-07-15 07:28:39+00:00,5.17386816249822,88,14.5,7.824664981724383,0.0,0.0,4.5818013612030726e+129,22,6
3344,2023-07-15 07:33:56+00:00,5.60237193908137,80,15.3,8.58156932438693,0.0,0.0,4.6022779777561936e+129,22,6
3343,2023-07-15 07:44:02+00:00,5.603401009499806,80,15.3,8.58156932438693,0.0,0.0,4.6022779777561936e+129,22,7
3342,2023-07-15 07:45:04+00:00,5.60237193908137,80,15.3,8.58156932438693,0.0,0.0,4.6022779777561936e+129,22,8
3345,2023-07-15 07:54:09+00:00,5.60237193908137,80,15.3,8.58156932438693,0.0,0.0,4.6022779777561936e+129,22,8
3340,2023-07-15 08:04:15+00:00,5.60237193908137,80,15.3,8.58156932438693,0.0,0.0,4.6022779777561936e+129,22,8
3339,2023-07-15 08:14:20+00:00,5.60237193908137,80,15.3,8.58156932438693,0.0,0.0,4.6022779777561936e+129,22,8
3341,2023-07-15 08:24:25+00:00,5.60237193908137,80,15.3,8.58156932438693,0.0,0.0,4.6022779777561936e+129,22,8
3349,2023-07-15 08:34:31+00:00,6.031184752174462,70,15.8,9.36273486090842,0.0,0.0,4.790637403903597e+129,22,8
3350,2023-07-15 08:44:36+00:00,6.031184752174462,70,15.8,9.36273486090842,0.0,0.0,4.790637403903597e+129,22,8
3347,2023-07-15 08:54:41+00:00,6.031184752174462,70,15.8,9.36273486090842,0.0,0.0,4.790637403903597e+129,22,8
3346,2023-07-15 09:04:47+00:00,6.031184752174462,70,15.8,9.36273486090842,0.0,0.0,4.790637403903597e+129,22,8
3348,2023-07-15 09:17:34+00:00,6.031184752174462,70,15.8,9.36273486090842,0.0,0.0,4.790637403903597e+129,22,9
3351,2023-07-15 09:27:24+00:00,6.031184752174462,70,15.8,9.36273486090842,0.0,0.0,4.790637403903597e+129,22,8
3358,2023-07-15 09:35:07+00:00,6.35530571265811,64,16.4,10.02505832490001,0.0,0.0,4.833506990716924e+129,22,9
3352,2023-07-15 09:45:12+00:00,6.35530571265811,64,16.4,10.02505832490001,0.0,0.0,4.833506990716924e+129,22,9
3354,2023-07-15 09:55:17+00:00,6.355305712658102,64,16.4,10.02505832490001,0.0,0.0,4.833506990716924e+129,22,9
3353,2023-07-15 10:05:23+00:00,6.35530571265811,64,16.4,10.02505832490001,0.0,0.0,4.833506990716924e+129,22,9
3356,2023-07-15 10:12:17+00:00,6.355305712658102,64,16.4,10.02505832490001,0.0,0.0,4.833506990716924e+129,22,8
3357,2023-07-15 10:15:48+00:00,6.35530571265811,64,16.4,10.02505832490001,0.0,0.0,4.833506990716924e+129,22,7
3355,2023-07-15 10:25:36+00:00,6.35530571265811,64,16.4,10.02505832490001,0.0,0.0,4.833506990716924e+129,22,7
3364,2023-07-15 10:30:39+00:00,6.761603626855788,59,17.7,11.122769644109253,0.0,0.0,4.6642458587725557e+129,22,8
3363,2023-07-15 10:35:44+00:00,6.761603626855788,59,17.7,11.122769644109253,0.0,0.0,4.6642458587725557e+129,22,7
3362,2023-07-15 10:45:49+00:00,6.761603626855788,59,17.7,11.122769644109253,0.0,0.0,4.6642458587725557e+129,22,7
3365,2023-07-15 10:55:55+00:00,6.762586138166411,59,17.7,11.122769644109253,0.0,0.0,4.6642458587725557e+129,22,7
3361,2023-07-15 11:06:00+00:00,6.762586138166411,59,17.7,11.122769644109253,0.0,0.0,4.6642458587725557e+129,22,7
3360,2023-07-15 11:16:06+00:00,6.761603626855788,59,17.7,11.122769644109253,0.0,0.0,4.6642458587725557e+129,22,7
3359,2023-07-15 11:26:11+00:00,6.761603626855788,59,17.7,11.122769644109253,0.0,0.0,4.6642458587725557e+129,22,7
3370,2023-07-15 11:36:17+00:00,6.982240102337433,56,18.5,11.75297503957361,0.0,0.0,4.7481394466979227e+129,22,6
3369,2023-07-15 11:46:23+00:00,6.982240102337433,56,18.5,11.75297503957361,0.0,0.0,4.7481394466979227e+129,22,6
3371,2023-07-15 11:56:30+00:00,6.982240102337433,56,18.5,11.75297503957361,0.0,0.0,4.7481394466979227e+129,22,8
3367,2023-07-15 12:06:35+00:00,6.982240102337433,56,18.5,11.75297503957361,0.0,0.0,4.7481394466979227e+129,22,8
3366,2023-07-15 12:16:41+00:00,6.982240102337433,56,18.5,11.75297503957361,0.0,0.0,4.7481394466979227e+129,22,8
3368,2023-07-15 12:26:46+00:00,6.982240102337433,56,18.5,11.75297503957361,0.0,0.0,4.7481394466979227e+129,22,8
3372,2023-07-15 12:36:54+00:00,7.234636037491312,48,17.7,12.060994643991824,0.0,0.0,4.6022779777561936e+129,22,8
3374,2023-07-15 12:49:15+00:00,7.234636037491312,48,17.7,12.060994643991824,0.0,0.0,4.6022779777561936e+129,22,3
3373,2023-07-15 12:49:39+00:00,7.234636037491312,48,17.7,12.060994643991824,0.0,0.0,4.6022779777561936e+129,22,2
3375,2023-07-15 12:57:05+00:00,7.234636037491312,48,17.7,12.060994643991824,0.0,0.0,4.6022779777561936e+129,22,2
3378,2023-07-15 13:07:11+00:00,7.234636037491312,48,17.7,12.060994643991824,0.0,0.0,4.6022779777561936e+129,22,2
3376,2023-07-15 13:17:17+00:00,7.234505766702667,48,17.7,12.060994643991824,0.0,0.0,4.6022779777561936e+129,22,2
3377,2023-07-15 13:27:24+00:00,7.234636037491312,48,17.7,12.060994643991824,0.0,0.0,4.6022779777561936e+129,22,3
3382,2023-07-15 13:37:30+00:00,7.427176389184783,43,17.3,12.289109152319016,0.0,0.0,4.4409370322384085e+129,22,3
3384,2023-07-15 13:47:36+00:00,7.427176389184783,43,17.3,12.289109152319016,0.0,0.0,4.4409370322384085e+129,22,3
3383,2023-07-15 13:57:42+00:00,7.427176389184783,43,17.3,12.289109152319016,0.0,0.0,4.4409370322384085e+129,22,3
3385,2023-07-15 14:07:47+00:00,7.427176389184783,43,17.3,12.289109152319016,0.0,0.0,4.4409370322384085e+129,22,3
3381,2023-07-15 14:14:17+00:00,7.427176389184783,43,17.3,12.289109152319016,0.0,0.0,4.4409370322384085e+129,22,4
3379,2023-07-15 14:17:54+00:00,7.427176389184783,43,17.3,12.289109152319016,0.0,0.0,4.4409370322384085e+129,22,4
3380,2023-07-15 14:28:00+00:00,7.4271763891847895,43,17.3,12.289109152319016,0.0,0.0,4.4409370322384085e+129,22,3
3390,2023-07-15 14:38:05+00:00,7.515141403621794,39,16.4,12.238626141919012,0.0,0.0,4.362352639994664e+129,22,3
3389,2023-07-15 14:48:11+00:00,7.515141403621794,39,16.4,12.238626141919012,0.0,0.0,4.362352639994664e+129,22,3
3391,2023-07-15 14:58:16+00:00,7.516015213893595,39,16.4,12.238626141919012,0.0,0.0,4.362352639994664e+129,22,3
3388,2023-07-15 15:08:22+00:00,7.515141403621794,39,16.4,12.238626141919012,0.0,0.0,4.362352639994664e+129,22,3
3387,2023-07-15 15:18:28+00:00,7.516015213893595,39,16.4,12.238626141919012,0.0,0.0,4.362352639994664e+129,22,2
3386,2023-07-15 15:28:34+00:00,7.515141403621794,39,16.4,12.238626141919012,0.0,0.0,4.362352639994664e+129,22,2
3392,2023-07-15 15:38:42+00:00,7.5400625429829065,41,17.4,12.263882416976235,0.0,0.0,4.285127686490636e+129,22,3
3400,2023-07-15 15:40:30+00:00,7.5400625429829065,41,17.4,12.263882416976235,0.0,0.0,4.285127686490636e+129,22,4
3399,2023-07-15 15:48:50+00:00,7.5400625429829065,41,17.4,12.263882416976235,0.0,0.0,4.285127686490636e+129,22,4
3397,2023-07-15 15:53:24+00:00,7.5400625429829065,41,17.4,12.263882416976235,0.0,0.0,4.285127686490636e+129,22,5
3398,2023-07-15 15:58:56+00:00,7.5400625429829065,41,17.4,12.263882416976235,0.0,0.0,4.285127686490636e+129,22,5
3395,2023-07-15 16:09:02+00:00,7.5400625429829065,41,17.4,12.263882416976235,0.0,0.0,4.285127686490636e+129,22,5
3393,2023-07-15 16:14:21+00:00,7.5400625429829065,41,17.4,12.263882416976235,0.0,0.0,4.285127686490636e+129,22,6
3394,2023-07-15 16:19:09+00:00,7.5400625429829065,41,17.4,12.263882416976235,0.0,0.0,4.285127686490636e+129,22,6
3396,2023-07-15 16:29:15+00:00,7.5400625429829065,41,17.4,12.263882416976235,0.0,0.0,4.285127686490636e+129,22,6
3410,2023-07-15 16:34:13+00:00,7.502645900056947,41,17.1,12.111897328148798,0.0,0.0,4.285127686490636e+129,22,7
3409,2023-07-15 16:39:23+00:00,7.502645900056947,41,17.1,12.111897328148798,0.0,0.0,4.285127686490636e+129,22,7
3408,2023-07-15 16:49:29+00:00,7.502645900056947,41,17.1,12.111897328148798,0.0,0.0,4.285127686490636e+129,22,7
3407,2023-07-15 16:57:30+00:00,7.502645900056947,41,17.1,12.111897328148798,0.0,0.0,4.285127686490636e+129,22,8
3403,2023-07-15 16:59:35+00:00,7.502645900056947,41,17.1,12.111897328148798,0.0,0.0,4.285127686490636e+129,22,8
3404,2023-07-15 17:08:27+00:00,7.502645900056947,41,17.1,12.111897328148798,0.0,0.0,4.285127686490636e+129,22,7
3411,2023-07-15 17:14:25+00:00,7.502645900056947,41,17.1,12.111897328148798,0.0,0.0,4.285127686490636e+129,22,7
3406,2023-07-15 17:17:05+00:00,7.502645900056947,41,17.1,12.111897328148798,0.0,0.0,4.285127686490636e+129,22,8
3401,2023-07-15 17:20:19+00:00,7.502645900056947,41,17.1,12.111897328148798,0.0,0.0,4.285127686490636e+129,22,9
3402,2023-07-15 17:26:17+00:00,7.502645900056947,41,17.1,12.111897328148798,0.0,0.0,4.285127686490636e+129,22,10
3405,2023-07-15 17:29:59+00:00,7.502645900056947,41,17.1,12.111897328148798,0.0,0.0,4.285127686490636e+129,22,10
3412,2023-07-15 17:40:05+00:00,7.439814345063739,42,17.1,11.958821618375678,0.0,0.0,4.247017803818192e+129,22,10
3418,2023-07-15 17:46:39+00:00,7.439814345063739,42,17.1,11.958821618375678,0.0,0.0,4.247017803818192e+129,22,11
3417,2023-07-15 17:50:12+00:00,7.439814345063739,42,17.1,11.958821618375678,0.0,0.0,4.247017803818192e+129,22,11
3419,2023-07-15 17:59:14+00:00,7.439814345063739,42,17.1,11.958821618375678,0.0,0.0,4.247017803818192e+129,22,11
3416,2023-07-15 18:01:31+00:00,7.432866452440426,42,17.1,11.958821618375678,0.0,0.0,4.247017803818192e+129,22,12
3413,2023-07-15 18:10:26+00:00,7.432866452440426,42,17.1,11.958821618375678,0.0,0.0,4.247017803818192e+129,22,12
3415,2023-07-15 18:20:32+00:00,7.439814345063739,42,17.1,11.958821618375678,0.0,0.0,4.247017803818192e+129,22,12
3414,2023-07-15 18:25:36+00:00,7.439814345063739,42,17.1,11.958821618375678,0.0,0.0,4.247017803818192e+129,22,11
3421,2023-07-15 18:30:38+00:00,7.299446987989145,43,16.4,11.571171919739397,0.0,0.0,4.2092391939311163e+129,22,11
3420,2023-07-15 18:40:44+00:00,7.299446987989145,43,16.4,11.571171919739397,0.0,0.0,4.2092391939311163e+129,22,11
3422,2023-07-15 18:48:01+00:00,7.299446987989145,43,16.4,11.571171919739397,0.0,0.0,4.2092391939311163e+129,22,8
3423,2023-07-15 18:50:51+00:00,7.299446987989145,43,16.4,11.571171919739397,0.0,0.0,4.2092391939311163e+129,22,8
3424,2023-07-15 18:58:14+00:00,7.299446987989145,43,16.4,11.571171919739397,0.0,0.0,4.2092391939311163e+129,22,9
3427,2023-07-15 19:00:58+00:00,7.299446987989145,43,16.4,11.571171919739397,0.0,0.0,4.2092391939311163e+129,22,9
3426,2023-07-15 19:11:03+00:00,7.299446987989145,43,16.4,11.571171919739397,0.0,0.0,4.2092391939311163e+129,22,9
3425,2023-07-15 19:21:11+00:00,7.299446987989145,43,16.4,11.571171919739397,0.0,0.0,4.2092391939311163e+129,22,9
3428,2023-07-15 19:31:16+00:00,7.182317669777504,36,12.9,11.069349422402041,0.0,0.0,4.0795824295488044e+129,22,9
3429,2023-07-15 19:44:16+00:00,7.182317669777504,36,12.9,11.069349422402041,0.0,0.0,4.0795824295488044e+129,22,7
3430,2023-07-15 19:51:28+00:00,7.182317669777504,36,12.9,11.069349422402041,0.0,0.0,4.0795824295488044e+129,22,7
3431,2023-07-15 20:01:33+00:00,7.182317669777504,36,12.9,11.069349422402041,0.0,0.0,4.0795824295488044e+129,22,7
3433,2023-07-15 20:11:39+00:00,7.182317669777504,36,12.9,11.069349422402041,0.0,0.0,4.0795824295488044e+129,22,7
3432,2023-07-15 20:21:45+00:00,7.182317669777504,36,12.9,11.069349422402041,0.0,0.0,4.0795824295488044e+129,22,7
3438,2023-07-15 20:31:50+00:00,6.845258354010406,38,11.5,10.52692417164603,0.01,0.0,4.0795824295488044e+129,22,7
3436,2023-07-15 20:41:55+00:00,6.845258354010406,38,11.5,10.52692417164603,0.0,0.0,4.0795824295488044e+129,22,7
3437,2023-07-15 20:52:01+00:00,6.845258354010406,38,11.5,10.52692417164603,0.0,0.0,4.0795824295488044e+129,22,7
3439,2023-07-15 21:02:06+00:00,6.845258354010406,38,11.5,10.52692417164603,0.0,0.0,4.0795824295488044e+129,22,7
3435,2023-07-15 21:12:12+00:00,6.845258354010406,38,11.5,10.52692417164603,0.0,0.0,4.0795824295488044e+129,22,7
3434,2023-07-15 21:22:17+00:00,6.845258354010406,38,11.5,10.52692417164603,0.0,0.0,4.0795824295488044e+129,22,7
3444,2023-07-15 21:32:23+00:00,6.172319538300164,62,14.7,9.450563441450214,0.0,0.0,4.025217593075715e+129,22,7
3443,2023-07-15 21:42:28+00:00,6.172319538300164,62,14.7,9.450563441450214,0.0,0.0,4.025217593075715e+129,22,7
3445,2023-07-15 21:52:34+00:00,6.172319538300164,62,14.7,9.450563441450214,0.0,0.0,4.025217593075715e+129,22,7
3442,2023-07-15 22:02:39+00:00,6.172319538300164,62,14.7,9.450563441450214,0.0,0.0,4.025217593075715e+129,22,7
3441,2023-07-15 22:12:44+00:00,6.172319538300164,62,14.7,9.450563441450214,0.0,0.0,4.025217593075715e+129,22,7
3440,2023-07-15 22:22:49+00:00,6.172319538300164,62,14.7,9.450563441450214,0.0,0.0,4.025217593075715e+129,22,7
3446,2023-07-15 22:32:57+00:00,6.125658923278511,73,17.1,9.595957104266649,0.0,0.0,4.0432600711485504e+129,22,8
3448,2023-07-15 22:43:03+00:00,6.125658923278511,73,17.1,9.595957104266649,0.0,0.0,4.0432600711485504e+129,22,7
3447,2023-07-15 22:53:30+00:00,6.125658923278511,73,17.1,9.595957104266649,0.0,0.0,4.0432600711485504e+129,22,5
3449,2023-07-15 23:03:14+00:00,6.125658923278511,73,17.1,9.595957104266649,0.0,0.0,4.0432600711485504e+129,22,5
3452,2023-07-15 23:07:48+00:00,6.125658923278511,73,17.1,9.595957104266649,0.0,0.0,4.0432600711485504e+129,22,3
3450,2023-07-15 23:13:18+00:00,6.125658923278511,73,17.1,9.595957104266649,0.0,0.0,4.0432600711485504e+129,22,3
3451,2023-07-15 23:23:24+00:00,6.125658923278511,73,17.1,9.595957104266649,0.0,0.0,4.0432600711485504e+129,22,3
3459,2023-07-15 23:33:29+00:00,5.951240914354834,77,16.8,9.303930630173253,0.0,0.0,4.0072537998451046e+129,22,3
3458,2023-07-15 23:43:35+00:00,5.951240914354834,77,16.8,9.303930630173253,0.0,0.0,4.0072537998451046e+129,22,3
3457,2023-07-15 23:53:40+00:00,5.951240914354834,77,16.8,9.303930630173253,0.39,0.0,4.0072537998451046e+129,22,3
3456,2023-07-15 23:58:15+00:00,5.95011363963765,77,16.8,9.303930630173253,0.0,0.0,4.0072537998451046e+129,22,1
3455,2023-07-16 00:03:45+00:00,5.951240914354834,77,16.8,9.303930630173253,0.0,0.0,4.0072537998451046e+129,22,1
3453,2023-07-16 00:13:51+00:00,5.951240914354834,77,16.8,9.303930630173253,0.0,0.0,4.0072537998451046e+129,22,0
3454,2023-07-16 00:23:56+00:00,5.951240914354834,77,16.8,9.303930630173253,0.0,0.0,4.0072537998451046e+129,22,0
3464,2023-07-16 00:34:01+00:00,5.9673202901026325,77,16.9,9.450563441450214,0.0,0.0,4.0072537998451046e+129,22,0
3463,2023-07-16 00:44:07+00:00,5.9673202901026325,77,16.9,9.450563441450214,0.0,0.0,4.0072537998451046e+129,22,0
3465,2023-07-16 00:54:12+00:00,5.9673202901026325,77,16.9,9.450563441450214,0.0,0.0,4.0072537998451046e+129,22,0
3462,2023-07-16 01:04:17+00:00,5.9673202901026325,77,16.9,9.450563441450214,0.0,0.0,4.0072537998451046e+129,22,0
3461,2023-07-16 01:14:23+00:00,5.9673202901026325,77,16.9,9.450563441450214,0.0,0.0,4.0072537998451046e+129,22,0
3460,2023-07-16 01:24:28+00:00,5.9673202901026325,77,16.9,9.450563441450214,0.0,0.0,4.0072537998451046e+129,22,0
3468,2023-07-16 01:31:37+00:00,5.8537862847662785,79,16.6,9.18570650203053,0.0,0.0,3.9186034236352614e+129,22,0
3470,2023-07-16 01:40:40+00:00,5.855424518443082,79,16.6,9.18570650203053,0.0,0.0,3.9186034236352614e+129,22,0
3469,2023-07-16 01:50:46+00:00,5.8537862847662785,79,16.6,9.18570650203053,0.0,0.0,3.9186034236352614e+129,22,0
3471,2023-07-16 02:00:51+00:00,5.8537862847662785,79,16.6,9.18570650203053,0.0,0.0,3.9186034236352614e+129,22,0
3467,2023-07-16 02:10:56+00:00,5.8537862847662785,79,16.6,9.18570650203053,0.0,0.0,3.9186034236352614e+129,22,0
3466,2023-07-16 02:21:02+00:00,5.8537862847662785,79,16.6,9.18570650203053,0.0,0.0,3.9186034236352614e+129,22,0
